heart_rate,spo2,sys_bp,network_latency,packet_size,anomaly_score,threat_type,ACTION_LABEL
90,97,96,28,363,0.0884764770482452,Normal_Vitals,NO_ACTION
66,95,96,29,335,0.21209379998588326,Normal_Vitals,NO_ACTION
131,94,141,1352,41575,0.9550728653837955,Ransomware_Pattern,ISOLATE
134,91,98,432,58417,0.8585356164338134,Ransomware_Pattern,ISOLATE
147,94,141,604,24107,0.871634330513615,Ransomware_Pattern,ISOLATE
162,100,120,204,81265,0.9167788437967788,Ransomware_Pattern,ISOLATE
155,92,143,1040,32408,0.8941452936126616,Ransomware_Pattern,ISOLATE
84,99,136,20,522,0.19085732714835865,Normal_Vitals,NO_ACTION
0,0,98,8,329,0.19416923002384215,False_Positive_Glitch,ROLLBACK
139,94,127,1141,44027,0.9844071400506318,Ransomware_Pattern,ISOLATE
137,91,131,1688,17540,0.8852889411793907,Ransomware_Pattern,ISOLATE
88,99,135,28,358,0.14298857441987997,Normal_Vitals,NO_ACTION
66,98,118,12,541,0.24287336895627487,Normal_Vitals,NO_ACTION
61,99,129,26,552,0.018760488133928544,Normal_Vitals,MONITOR
159,96,123,712,75458,0.9003162486386531,Ransomware_Pattern,ISOLATE
92,95,124,27,570,0.1991592864551329,Normal_Vitals,NO_ACTION
0,0,119,26,618,0.11852536398775648,False_Positive_Glitch,ROLLBACK
99,98,97,13,490,0.031620836880544845,Normal_Vitals,NO_ACTION
0,0,109,17,469,0.13762752951512985,False_Positive_Glitch,ROLLBACK
117,98,109,99,266,0.45876551980656,Irregular_Heartbeat,MONITOR
54,95,152,68,806,0.37919336471582704,Irregular_Heartbeat,MONITOR
90,97,118,23,351,0.051714013627418016,Normal_Vitals,NO_ACTION
100,97,121,18,604,0.017986154222833894,Normal_Vitals,NO_ACTION
135,98,131,1608,64077,0.8537168357884248,Ransomware_Pattern,ISOLATE
118,92,117,99,300,0.4384978596496933,Irregular_Heartbeat,MONITOR
81,97,142,18,366,0.18118022039395207,Normal_Vitals,NO_ACTION
90,95,130,25,488,0.2928594897455152,Normal_Vitals,NO_ACTION
86,96,102,1,292,0.18116180730507772,Normal_Vitals,NO_ACTION
92,98,133,7,527,0.25047447388105015,Normal_Vitals,NO_ACTION
0,0,121,37,589,0.15040255418383955,False_Positive_Glitch,ROLLBACK
0,0,128,20,413,0.15891644269695546,False_Positive_Glitch,ROLLBACK
105,89,134,59,345,0.3768221167584242,Irregular_Heartbeat,MONITOR
91,95,117,6,484,0.2479357731993563,Normal_Vitals,NO_ACTION
43,97,114,51,564,0.517262014557813,Irregular_Heartbeat,MONITOR
119,99,142,92,558,0.41691358216852464,Irregular_Heartbeat,MONITOR
95,97,126,36,783,0.10870478309747737,Normal_Vitals,NO_ACTION
81,98,102,17,352,0.1444343195869818,Normal_Vitals,NO_ACTION
92,99,126,24,363,0.0525347113945158,Normal_Vitals,NO_ACTION
67,100,121,10,892,0.21883163599587088,Normal_Vitals,NO_ACTION
108,97,119,87,106,0.4205644629661158,Irregular_Heartbeat,MONITOR
78,96,121,26,250,0.1363903218148309,Normal_Vitals,NO_ACTION
94,96,127,25,392,0.05061909883888322,Normal_Vitals,NO_ACTION
79,95,97,24,543,0.040691689438150457,Normal_Vitals,NO_ACTION
148,88,128,1049,25588,0.9815978844892479,Ransomware_Pattern,ISOLATE
66,96,131,18,529,0.11945893453022742,Normal_Vitals,NO_ACTION
83,95,160,27,292,0.1351484462760045,Normal_Vitals,NO_ACTION
41,90,123,79,333,0.5634710677134049,Irregular_Heartbeat,MONITOR
135,93,125,666,51180,0.8969642303995577,Ransomware_Pattern,ISOLATE
46,96,126,96,557,0.42916519091261107,Irregular_Heartbeat,MONITOR
91,99,114,22,283,0.13095691379703492,Normal_Vitals,NO_ACTION
0,0,95,23,432,0.16954098458975642,False_Positive_Glitch,ROLLBACK
133,94,136,1307,18340,0.9236213747216251,Ransomware_Pattern,ISOLATE
165,94,144,1587,62298,0.8808231954562893,Ransomware_Pattern,ISOLATE
87,99,115,14,531,0.23210094264341366,Normal_Vitals,NO_ACTION
45,95,149,92,516,0.4721950077864337,Irregular_Heartbeat,MONITOR
67,98,100,8,707,0.03415548937132986,Normal_Vitals,NO_ACTION
151,97,138,468,39445,0.9602855510178037,Ransomware_Pattern,ISOLATE
138,94,116,962,23927,0.9931750556548852,Ransomware_Pattern,ISOLATE
65,100,116,28,655,0.08797941159455526,Normal_Vitals,NO_ACTION
159,92,107,1107,75940,0.9567492955051989,Ransomware_Pattern,ISOLATE
118,97,127,68,680,0.48128586936279993,Irregular_Heartbeat,MONITOR
134,96,126,1855,67112,0.8933873402952501,Ransomware_Pattern,ISOLATE
100,100,128,25,544,0.10326035699813557,Normal_Vitals,NO_ACTION
63,98,118,39,430,0.056437233550313576,Normal_Vitals,NO_ACTION
67,97,103,21,187,0.05141867998163915,Normal_Vitals,NO_ACTION
108,97,102,79,306,0.4846036548537592,Irregular_Heartbeat,MONITOR
54,96,124,95,493,0.45843818284745574,Irregular_Heartbeat,MONITOR
140,96,122,1886,15161,0.9546956190493783,Ransomware_Pattern,ISOLATE
111,95,121,86,265,0.47918067569906964,Irregular_Heartbeat,MONITOR
118,96,133,50,415,0.48491041159710374,Irregular_Heartbeat,MONITOR
48,93,153,66,529,0.49354400533632486,Irregular_Heartbeat,MONITOR
113,94,143,56,289,0.4800093499228988,Irregular_Heartbeat,MONITOR
141,93,123,1562,64679,0.9793619215101981,Ransomware_Pattern,ISOLATE
63,95,130,14,317,0.06917400258027649,Normal_Vitals,NO_ACTION
175,91,148,533,14795,0.8540323522803415,Ransomware_Pattern,ISOLATE
78,98,115,31,619,0.12566427359555205,Normal_Vitals,NO_ACTION
153,96,123,284,76120,0.9096152973413082,Ransomware_Pattern,ISOLATE
114,94,106,56,621,0.389478742682288,Irregular_Heartbeat,MONITOR
97,95,110,18,773,0.24959529471243944,Normal_Vitals,NO_ACTION
84,97,119,40,546,0.17636138823698513,Normal_Vitals,NO_ACTION
73,97,119,4,889,0.17552351005883904,Normal_Vitals,NO_ACTION
73,95,134,31,570,0.26103179931694726,Normal_Vitals,NO_ACTION
141,93,123,732,20111,0.8552655488174847,Ransomware_Pattern,ISOLATE
0,0,99,7,331,0.1518644406137545,False_Positive_Glitch,ROLLBACK
70,95,99,9,247,0.13080137072631234,Normal_Vitals,NO_ACTION
52,98,125,69,614,0.4678033726218169,Irregular_Heartbeat,MONITOR
72,96,97,21,588,0.27085114362854196,Normal_Vitals,NO_ACTION
93,97,130,18,458,0.026451250924157142,Normal_Vitals,NO_ACTION
93,99,101,30,388,0.19869314952127928,Normal_Vitals,NO_ACTION
65,97,108,12,522,0.19383222296828076,Normal_Vitals,NO_ACTION
43,95,158,89,320,0.4788686149093459,Irregular_Heartbeat,MONITOR
154,96,122,1109,63998,0.9070434890469831,Ransomware_Pattern,ISOLATE
77,99,113,40,667,0.011682568876171627,Normal_Vitals,NO_ACTION
175,88,122,538,77610,0.9727559806776724,Ransomware_Pattern,ISOLATE
73,100,116,14,595,0.18686873431241038,Normal_Vitals,NO_ACTION
71,95,127,30,402,0.2392644809521284,Normal_Vitals,NO_ACTION
133,97,106,594,28690,0.9900407165937097,Ransomware_Pattern,ISOLATE
99,96,102,2,547,0.22580843347274393,Normal_Vitals,NO_ACTION
115,94,110,76,378,0.43150293414151186,Irregular_Heartbeat,MONITOR
0,0,100,28,75,0.11673851277448039,False_Positive_Glitch,ROLLBACK
144,97,129,533,84527,0.9008402856949764,Ransomware_Pattern,ISOLATE
43,98,130,53,716,0.5058263755591969,Irregular_Heartbeat,MONITOR
117,99,134,67,721,0.521053066622261,Irregular_Heartbeat,MONITOR
0,0,139,25,215,0.10745083545340257,False_Positive_Glitch,ROLLBACK
65,96,134,5,386,0.2902972192319825,Normal_Vitals,NO_ACTION
87,99,112,10,798,0.16466878990809372,Normal_Vitals,ROLLBACK
87,99,147,17,317,0.21358071954388164,Normal_Vitals,NO_ACTION
80,96,115,39,202,0.22169306939853517,Normal_Vitals,NO_ACTION
108,93,146,87,742,0.5243769639158041,Irregular_Heartbeat,MONITOR
0,0,144,12,349,0.19864776478925353,False_Positive_Glitch,ROLLBACK
93,95,119,9,672,0.15613600855060247,Normal_Vitals,NO_ACTION
150,94,137,809,66878,0.8563604524064052,Ransomware_Pattern,ISOLATE
60,95,117,23,748,0.09818888521999854,Normal_Vitals,NO_ACTION
50,95,114,54,637,0.5316648546240228,Irregular_Heartbeat,MONITOR
106,97,134,62,293,0.46878638659876615,Irregular_Heartbeat,MONITOR
142,95,121,1037,78597,0.9230568644583377,Ransomware_Pattern,ISOLATE
171,97,135,1834,81004,0.94378003904571,Ransomware_Pattern,ISOLATE
70,96,125,36,702,0.07132536167617541,Normal_Vitals,NO_ACTION
72,97,138,30,447,0.06809951548324884,Normal_Vitals,NO_ACTION
147,96,108,1530,48980,0.941144402499407,Ransomware_Pattern,NO_ACTION
175,93,116,301,65209,0.9380823171244026,Ransomware_Pattern,ISOLATE
50,100,120,97,320,0.4544243172892929,Irregular_Heartbeat,MONITOR
179,98,134,683,20376,0.9855246551553462,Ransomware_Pattern,ISOLATE
67,100,109,31,780,0.011588714791119803,Normal_Vitals,NO_ACTION
96,100,124,5,456,0.09437713022051551,Normal_Vitals,NO_ACTION
113,92,116,68,297,0.5338801258703308,Irregular_Heartbeat,MONITOR
140,92,135,1318,46937,0.9791652671701688,Ransomware_Pattern,ISOLATE
150,90,86,551,57276,0.9244350043216188,Ransomware_Pattern,ISOLATE
73,98,127,14,605,0.15822115133166337,Normal_Vitals,NO_ACTION
157,92,149,428,99799,0.9921700963990219,Ransomware_Pattern,MONITOR
151,93,110,1484,42581,0.9549671570567996,Ransomware_Pattern,ISOLATE
155,93,146,519,84541,0.854275625974292,Ransomware_Pattern,MONITOR
84,96,109,5,648,0.02459851977181816,Normal_Vitals,NO_ACTION
46,93,126,56,489,0.5836915176597007,Irregular_Heartbeat,MONITOR
61,100,120,30,861,0.18698343198543385,Normal_Vitals,NO_ACTION
42,99,123,55,607,0.36005903259076355,Irregular_Heartbeat,MONITOR
145,99,95,1422,89710,0.936560644141625,Ransomware_Pattern,ISOLATE
91,99,116,26,120,0.08872203352072543,Normal_Vitals,NO_ACTION
153,97,129,904,52048,0.9450305215663015,Ransomware_Pattern,ISOLATE
145,96,132,468,14563,0.8807028269909094,Ransomware_Pattern,ISOLATE
175,91,111,925,26745,0.9988543883215366,Ransomware_Pattern,ISOLATE
88,100,113,9,710,0.2303994192596464,Normal_Vitals,NO_ACTION
67,98,99,10,655,0.010853785143085404,Normal_Vitals,NO_ACTION
0,0,100,25,687,0.15599684485066834,False_Positive_Glitch,ROLLBACK
167,103,119,1853,95957,0.9793980766520861,Ransomware_Pattern,ISOLATE
99,97,99,23,381,0.20207515276468638,Normal_Vitals,NO_ACTION
75,97,140,41,419,0.27953706881463253,Normal_Vitals,NO_ACTION
78,99,96,14,470,0.2318204007324281,Normal_Vitals,NO_ACTION
120,95,133,90,562,0.40061641100482137,Irregular_Heartbeat,MONITOR
144,101,151,1737,49496,0.9282482791143927,Ransomware_Pattern,ROLLBACK
94,99,102,23,568,0.13506179705441318,Normal_Vitals,NO_ACTION
151,89,139,962,13999,0.9556831869368572,Ransomware_Pattern,ISOLATE
174,91,118,536,16105,0.9393350821931084,Ransomware_Pattern,ISOLATE
145,99,128,1531,53597,0.9289404135800673,Ransomware_Pattern,ISOLATE
45,96,115,59,172,0.5671263101269925,Irregular_Heartbeat,MONITOR
53,94,108,71,622,0.429046278315736,Irregular_Heartbeat,MONITOR
144,94,111,331,48705,0.8848461466769669,Ransomware_Pattern,ISOLATE
93,95,139,19,527,0.2924819999225081,Normal_Vitals,NO_ACTION
82,97,149,16,341,0.08311744379198428,Normal_Vitals,NO_ACTION
52,97,119,99,623,0.4306826503614767,Irregular_Heartbeat,MONITOR
0,0,121,21,761,0.17009073008994505,False_Positive_Glitch,ROLLBACK
94,98,106,19,665,0.10729375786168384,Normal_Vitals,NO_ACTION
150,94,100,1620,29356,0.9707272726377925,Ransomware_Pattern,ISOLATE
89,100,112,28,550,0.16778686106657764,Normal_Vitals,NO_ACTION
46,94,122,74,258,0.5774055458535645,Irregular_Heartbeat,MONITOR
161,96,126,1244,77286,0.8727222717640446,Ransomware_Pattern,ISOLATE
47,100,104,63,537,0.48975647329210503,Irregular_Heartbeat,MONITOR
72,98,98,15,325,0.04889026241719905,Normal_Vitals,NO_ACTION
0,0,106,30,576,0.11338517966874827,False_Positive_Glitch,ROLLBACK
110,94,127,95,548,0.5932546506792613,Irregular_Heartbeat,MONITOR
0,0,86,16,612,0.18977327303001074,False_Positive_Glitch,ROLLBACK
138,94,113,658,14929,0.8966903124509609,Ransomware_Pattern,ISOLATE
81,97,112,31,1002,0.024784864191862998,Normal_Vitals,NO_ACTION
119,96,128,98,638,0.38990986302520064,Irregular_Heartbeat,MONITOR
82,95,122,1,673,0.20009618335127494,Normal_Vitals,NO_ACTION
166,89,113,1838,74710,0.91425001472409,Ransomware_Pattern,ISOLATE
168,95,107,1350,11331,0.9084627566243638,Ransomware_Pattern,ISOLATE
166,98,104,829,27400,0.9692492562305753,Ransomware_Pattern,ISOLATE
68,99,107,23,726,0.18761115135050915,Normal_Vitals,NO_ACTION
112,92,112,72,14,0.5163702676903916,Irregular_Heartbeat,MONITOR
97,98,115,31,519,0.18776289480454417,Normal_Vitals,NO_ACTION
163,96,145,1885,61884,0.9438523115954113,Ransomware_Pattern,ISOLATE
0,0,108,21,872,0.17940591431289887,False_Positive_Glitch,ROLLBACK
151,99,125,852,56226,0.9897519513742086,Ransomware_Pattern,ISOLATE
94,96,125,-11,296,0.2697198699191699,Normal_Vitals,NO_ACTION
155,95,126,1168,39525,0.9458524236750052,Ransomware_Pattern,ISOLATE
71,100,112,12,656,0.07326066898617288,Normal_Vitals,NO_ACTION
82,99,116,29,905,0.05777832018046616,Normal_Vitals,NO_ACTION
94,96,120,22,256,0.22802808165281152,Normal_Vitals,NO_ACTION
81,100,113,11,706,0.013444508760213936,Normal_Vitals,NO_ACTION
163,95,111,966,79592,0.851418525230806,Ransomware_Pattern,ISOLATE
49,98,127,52,316,0.4969256570562314,Irregular_Heartbeat,MONITOR
165,94,122,568,10826,0.9249589091733522,Ransomware_Pattern,ISOLATE
93,100,134,24,784,0.21216103758759727,Normal_Vitals,NO_ACTION
69,97,86,27,402,0.2782047544059089,Normal_Vitals,NO_ACTION
44,99,122,87,819,0.35217184838693183,Irregular_Heartbeat,MONITOR
92,95,143,15,591,0.15788689405068151,Normal_Vitals,NO_ACTION
44,91,127,75,476,0.42533592965765893,Irregular_Heartbeat,MONITOR
76,95,122,34,455,0.16261003610436273,Normal_Vitals,NO_ACTION
158,93,111,1362,26415,0.9455552338619745,Ransomware_Pattern,ISOLATE
107,100,120,67,437,0.574311369638725,Irregular_Heartbeat,MONITOR
178,95,138,414,43664,0.9986589327925632,Ransomware_Pattern,ISOLATE
81,97,128,28,462,0.2683316831672707,Normal_Vitals,NO_ACTION
99,96,119,32,560,0.005317383834265499,Normal_Vitals,NO_ACTION
88,99,126,15,419,0.1338778959590274,Normal_Vitals,NO_ACTION
63,96,108,9,804,0.19483047719940097,Normal_Vitals,NO_ACTION
169,88,103,1152,35070,0.9365793537227258,Ransomware_Pattern,ISOLATE
40,95,135,70,642,0.5382518832821048,Irregular_Heartbeat,MONITOR
47,100,133,53,572,0.38226226325895407,Irregular_Heartbeat,MONITOR
63,97,101,2,301,0.11502089395026956,Normal_Vitals,NO_ACTION
135,95,118,1362,52366,0.8763825110510884,Ransomware_Pattern,ISOLATE
79,99,87,26,576,0.12451449864355074,Normal_Vitals,NO_ACTION
114,101,107,98,571,0.5954899719737586,Irregular_Heartbeat,MONITOR
82,96,131,17,403,0.21895252701375353,Normal_Vitals,NO_ACTION
74,95,137,21,810,0.1463590562684796,Normal_Vitals,NO_ACTION
80,95,133,14,562,0.13474316591966687,Normal_Vitals,NO_ACTION
136,97,117,864,95471,0.8820117268874024,Ransomware_Pattern,ISOLATE
92,95,118,17,585,0.194179876177846,Normal_Vitals,NO_ACTION
45,91,116,96,639,0.5141711500765741,Irregular_Heartbeat,MONITOR
111,99,124,50,603,0.5823189276695375,Irregular_Heartbeat,MONITOR
84,99,137,6,334,0.25817503037528605,Normal_Vitals,NO_ACTION
52,94,100,92,293,0.5093677714510713,Irregular_Heartbeat,MONITOR
131,95,98,1276,78494,0.8843975805051377,Ransomware_Pattern,ISOLATE
167,95,111,1643,38981,0.9240147149314795,Ransomware_Pattern,ISOLATE
165,89,140,625,59644,0.9464511790416893,Ransomware_Pattern,ISOLATE
0,0,122,20,646,0.1081820845659707,False_Positive_Glitch,ROLLBACK
152,96,94,990,42026,0.9570795112361294,Ransomware_Pattern,ISOLATE
93,99,148,18,280,0.28546235419534244,Normal_Vitals,NO_ACTION
81,98,111,23,733,0.16725010180304653,Normal_Vitals,MONITOR
72,95,154,3,655,0.17484914800425802,Normal_Vitals,NO_ACTION
96,99,115,22,97,0.0221890685025229,Normal_Vitals,NO_ACTION
0,0,117,16,856,0.13818142270810857,False_Positive_Glitch,ROLLBACK
141,95,123,306,52529,0.916291771278192,Ransomware_Pattern,ISOLATE
144,90,126,378,41245,0.9484593885567214,Ransomware_Pattern,ISOLATE
84,96,103,11,707,0.025053271166206714,Normal_Vitals,NO_ACTION
83,97,108,30,204,0.2467018377132098,Normal_Vitals,NO_ACTION
156,94,124,620,5902,0.9547216505423708,Ransomware_Pattern,ISOLATE
45,90,140,95,576,0.5415614685434047,Irregular_Heartbeat,MONITOR
148,94,129,1744,48149,0.9491447187040166,Ransomware_Pattern,ISOLATE
76,100,93,16,504,0.03886757525643605,Normal_Vitals,NO_ACTION
48,93,111,79,505,0.43679933523755066,Irregular_Heartbeat,MONITOR
133,94,114,1814,92453,0.9020054560020295,Ransomware_Pattern,ISOLATE
71,97,111,41,91,0.17203329672874978,Normal_Vitals,NO_ACTION
69,98,124,11,705,0.15057231447123975,Normal_Vitals,NO_ACTION
50,100,138,54,244,0.524194378151567,Irregular_Heartbeat,MONITOR
44,93,133,83,652,0.4096800624005891,Irregular_Heartbeat,MONITOR
69,95,127,11,397,0.027625470186541223,Normal_Vitals,NO_ACTION
45,101,116,51,586,0.35804211819769,Irregular_Heartbeat,MONITOR
73,98,105,19,522,0.2288766507774041,Normal_Vitals,NO_ACTION
139,99,127,926,33665,0.988814298081314,Ransomware_Pattern,ISOLATE
179,104,104,1659,75538,0.8521047408096103,Ransomware_Pattern,ISOLATE
167,95,149,1336,49969,0.9868647863149326,Ransomware_Pattern,ISOLATE
43,89,136,51,265,0.37654648002371305,Irregular_Heartbeat,MONITOR
62,100,114,19,287,0.25019857629967546,Normal_Vitals,NO_ACTION
164,97,110,1408,34706,0.9170158865509627,Ransomware_Pattern,ISOLATE
62,98,139,27,448,0.23346535078156624,Normal_Vitals,NO_ACTION
47,89,139,68,568,0.4245658934686919,Irregular_Heartbeat,MONITOR
118,99,98,61,510,0.5777830521325058,Irregular_Heartbeat,MONITOR
132,99,155,1325,18438,0.8587399867145671,Ransomware_Pattern,ISOLATE
118,96,119,54,1108,0.5020248154287525,Irregular_Heartbeat,MONITOR
77,100,107,2,660,0.11269264696947598,Normal_Vitals,NO_ACTION
91,100,119,13,458,0.15277195691407974,Normal_Vitals,NO_ACTION
118,92,123,58,669,0.3639101694684756,Irregular_Heartbeat,MONITOR
107,94,138,86,76,0.4503568023098807,Irregular_Heartbeat,MONITOR
72,97,118,21,196,0.1994537289720398,Normal_Vitals,NO_ACTION
167,93,148,292,45573,0.9133720819286354,Ransomware_Pattern,ISOLATE
72,100,130,15,502,0.10324520213856614,Normal_Vitals,NO_ACTION
54,100,112,51,565,0.5394289898076954,Irregular_Heartbeat,MONITOR
149,94,136,485,52074,0.9860051886319106,Ransomware_Pattern,ISOLATE
143,95,116,1074,99979,0.9607943430571152,Ransomware_Pattern,ISOLATE
147,89,102,1679,61816,0.8698086155976238,Ransomware_Pattern,ISOLATE
136,99,141,302,10431,0.8733658794060668,Ransomware_Pattern,ISOLATE
93,98,111,4,486,0.0247248903057818,Normal_Vitals,NO_ACTION
119,96,126,69,1003,0.4586803920850706,Irregular_Heartbeat,MONITOR
69,96,120,19,358,0.11458167069690306,Normal_Vitals,NO_ACTION
85,97,126,14,304,0.21071757867069643,Normal_Vitals,NO_ACTION
131,100,132,1350,66744,0.871403375749798,Ransomware_Pattern,ISOLATE
70,95,118,12,664,0.03327462415103022,Normal_Vitals,NO_ACTION
43,95,106,88,337,0.46405067660050253,Irregular_Heartbeat,MONITOR
117,98,84,71,399,0.35673176923745353,Irregular_Heartbeat,MONITOR
0,0,120,22,476,0.14233345155869695,False_Positive_Glitch,ISOLATE
80,96,102,15,524,0.021612899435477426,Normal_Vitals,NO_ACTION
0,0,115,5,572,0.1837201167508822,False_Positive_Glitch,ROLLBACK
174,92,130,1498,28584,0.9596962648806895,Ransomware_Pattern,ISOLATE
153,98,109,1115,95248,0.9798348601629652,Ransomware_Pattern,ISOLATE
70,97,131,34,548,0.2839391959561668,Normal_Vitals,NO_ACTION
54,97,125,75,658,0.48214552115102016,Irregular_Heartbeat,MONITOR
140,95,121,1530,60402,0.9925569649629626,Ransomware_Pattern,ISOLATE
40,95,119,79,475,0.46530243210692224,Irregular_Heartbeat,MONITOR
146,96,124,1382,20567,0.9402781785949292,Ransomware_Pattern,ISOLATE
94,98,116,22,458,0.048819819481437085,Normal_Vitals,NO_ACTION
136,99,116,1643,98396,0.9911905183784113,Ransomware_Pattern,ISOLATE
99,97,121,31,610,0.03697752136869019,Normal_Vitals,NO_ACTION
0,0,133,25,712,0.18238320338057065,False_Positive_Glitch,ROLLBACK
83,99,102,33,656,0.1871780988906018,Normal_Vitals,NO_ACTION
148,97,149,592,11453,0.9166900809061627,Ransomware_Pattern,ISOLATE
81,96,140,14,466,0.17235886207215217,Normal_Vitals,NO_ACTION
65,95,121,26,504,0.0620789528483034,Normal_Vitals,NO_ACTION
99,98,112,21,576,0.16713323009641,Normal_Vitals,NO_ACTION
115,96,100,96,878,0.5178401419523363,Irregular_Heartbeat,MONITOR
0,0,126,1,688,0.1336521381200439,False_Positive_Glitch,ROLLBACK
156,94,143,1434,80723,0.9077334440983016,Ransomware_Pattern,ISOLATE
95,95,102,32,634,0.048800500755743256,Normal_Vitals,NO_ACTION
60,99,128,2,541,0.2845490133680895,Normal_Vitals,NO_ACTION
119,96,105,62,574,0.38394374167125933,Irregular_Heartbeat,MONITOR
68,97,128,10,528,0.24109092225650747,Normal_Vitals,NO_ACTION
133,99,89,424,82683,0.9158714199830108,Ransomware_Pattern,ISOLATE
0,0,143,31,616,0.1135330984807435,False_Positive_Glitch,ROLLBACK
77,100,142,20,192,0.01465740606837912,Normal_Vitals,NO_ACTION
142,96,117,1123,19539,0.9823513400238146,Ransomware_Pattern,ISOLATE
40,94,73,77,571,0.35498497319538314,Irregular_Heartbeat,MONITOR
46,99,97,56,908,0.3848267677711378,Irregular_Heartbeat,MONITOR
71,99,113,11,319,0.0884871612643784,Normal_Vitals,NO_ACTION
112,95,114,59,208,0.5368221069152574,Irregular_Heartbeat,MONITOR
0,0,125,9,426,0.19758176908592778,False_Positive_Glitch,ROLLBACK
107,96,131,61,393,0.5754988922710141,Irregular_Heartbeat,MONITOR
136,93,104,467,17550,0.9539255318218646,Ransomware_Pattern,ISOLATE
74,95,149,18,433,0.03550571366934794,Normal_Vitals,ROLLBACK
68,95,128,9,542,0.13562717430238275,Normal_Vitals,NO_ACTION
0,0,117,27,323,0.19692671555722013,False_Positive_Glitch,ROLLBACK
164,91,118,655,7663,0.9980879571631502,Ransomware_Pattern,ROLLBACK
40,90,121,60,840,0.5813745909001868,Irregular_Heartbeat,MONITOR
81,100,109,14,693,0.19379082896471753,Normal_Vitals,NO_ACTION
87,99,112,29,677,0.13585273699127817,Normal_Vitals,NO_ACTION
50,89,121,84,366,0.37027169109210084,Irregular_Heartbeat,MONITOR
151,99,112,1757,70484,0.9451491320394225,Ransomware_Pattern,ISOLATE
172,104,118,1991,97043,0.9873754000236972,Ransomware_Pattern,ISOLATE
51,95,99,55,599,0.5145769471844862,Irregular_Heartbeat,MONITOR
