timestamp,alert_id,device_id,device_type,ward,criticality_tier,life_support,src_ip,dst_ip,src_port,dst_port,protocol,packet_size,packet_rate,packets_per_sec,unique_ports,failed_connections,bytes_sent,bytes_received,flow_duration,hour_of_day,day_of_week,is_night,is_weekend,attack_type,attack_severity,priority_label,group_id,network_anomaly_score,behavioral_anomaly_score,time_anomaly_score,campaign_id
2024-02-11 13:02:28,ALT_255957,REHAB_ESP32_FALL_001,ESP32_Fall_Detection,Rehabilitation,7,False,192.168.47.153,10.0.7.104,9916,443,WiFi,341,16,0.27,1,4,5456,2437,4.67,13,6,False,True,normal,0,INFO,,0.029704,0.014595,0.096984,
2024-02-12 03:43:15,ALT_468242,ER_ESP32_ECG_001,ESP32_ECG_Monitor,Emergency,9,True,192.168.37.172,10.0.8.71,32809,8883,MQTT,230,44,0.73,1,3,10120,3978,46.0,3,0,True,False,normal,0,MEDIUM,,0.085692,0.146998,0.063221,
2024-01-24 17:04:59,ALT_952357,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.9.195,10.0.3.34,36931,80,WiFi,214,34,0.57,1,3,7276,4213,31.74,17,2,False,False,normal,0,LOW,,0.010783,0.04059,0.091062,
2024-01-18 18:26:24,ALT_686744,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.37.7,10.0.1.244,58491,1883,MQTT,1973,490,8.17,3,85,966770,458936,45.52,18,3,False,False,ddos,40,CRITICAL,GRP_18272,0.735963,0.819791,0.341419,CAMP_022
2024-01-30 11:19:01,ALT_839231,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.10.55,10.0.5.158,22422,54915,BLE,1379,921,15.35,15,146,1270059,641996,29.6,11,1,False,False,firmware_exploit,45,MEDIUM,GRP_17403,0.625436,0.539035,0.17103,CAMP_021
2024-01-25 13:01:06,ALT_465760,REHAB_ESP32_FALL_001,ESP32_Fall_Detection,Rehabilitation,7,False,192.168.30.69,10.0.5.237,1782,443,WiFi,1159,500,8.33,46,66,579500,345276,51.96,13,3,False,False,mitm_ssl_strip,38,MEDIUM,GRP_17652,0.919218,0.933263,0.46929,CAMP_012
2024-02-07 01:17:45,ALT_534720,WARD_ESP32_ENV_001,ESP32_Environment,General_Ward,5,False,192.168.22.247,10.0.1.216,58160,80,HTTP,1405,981,16.35,26,120,1378305,788494,37.49,1,2,True,False,mqtt_injection,35,MEDIUM,GRP_39837,0.663636,0.908676,0.596261,CAMP_048
2024-01-22 07:38:59,ALT_518125,REHAB_ESP32_FALL_001,ESP32_Fall_Detection,Rehabilitation,7,False,192.168.4.76,10.0.9.238,61316,80,WiFi,1553,1889,31.48,13,153,2933617,1618696,32.27,7,0,False,False,buffer_overflow,34,MEDIUM,GRP_32272,0.824609,0.823621,0.537135,CAMP_035
2024-02-12 19:16:06,ALT_161888,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.2.218,10.0.10.135,23339,443,WiFi,151,15,0.25,1,4,2265,894,23.68,19,0,False,False,normal,0,INFO,,0.065354,0.050907,0.053795,
2024-02-14 16:01:52,ALT_647721,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.50.191,10.0.5.30,40526,54837,BLE,457,20,0.33,1,0,9140,3991,20.11,16,2,False,False,normal,0,LOW,,0.053767,0.109654,0.051749,
2024-02-01 01:49:52,ALT_941950,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.5.57,10.0.5.243,45063,80,HTTP,501,46,0.77,1,1,23046,12428,13.54,1,3,True,False,normal,0,INFO,,0.161196,0.030988,0.075131,
2024-01-18 19:31:14,ALT_696439,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.35.173,10.0.9.117,25300,80,HTTP,331,6,0.1,1,4,1986,931,25.45,19,3,False,False,normal,0,INFO,,0.054648,0.050386,0.094531,
2024-01-19 12:48:18,ALT_586300,WARD_ESP32_TEMP_002,ESP32_Temperature,General_Ward,6,False,192.168.23.191,10.0.6.181,11321,8883,MQTT,1034,1076,17.93,7,86,1112584,354213,59.83,12,4,False,False,replay_attack,28,LOW,GRP_2615,0.719631,0.645979,0.271788,CAMP_014
2024-02-01 13:02:52,ALT_249287,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.32.80,10.0.9.5,60098,80,HTTP,376,40,0.67,1,3,15040,10162,15.87,13,3,False,False,normal,0,INFO,,0.180494,0.146701,0.051487,
2024-01-15 16:20:45,ALT_712842,OPD_ESP32_HR_001,ESP32_Pulse_Oximeter,OPD,5,False,192.168.34.162,10.0.2.241,30022,61992,BLE,487,47,0.78,1,5,22889,8820,16.42,16,0,False,False,normal,0,INFO,,0.123984,0.010273,0.053354,
2024-02-01 04:09:22,ALT_734745,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.20.33,10.0.10.105,51304,80,HTTP,432,44,0.73,1,3,19008,10883,27.91,4,3,True,False,normal,0,INFO,,0.036057,0.123122,0.005895,
2024-01-25 06:16:19,ALT_724561,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.19.88,10.0.4.127,63887,80,HTTP,371,35,0.58,1,5,12985,8261,18.64,6,3,False,False,normal,0,INFO,,0.123421,0.004809,0.098586,
2024-02-11 07:01:38,ALT_376800,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.40.203,10.0.6.161,12797,80,HTTP,857,1218,20.3,16,119,1043826,726141,48.55,7,6,False,True,wifi_deauth,25,LOW,GRP_9420,0.673875,0.753014,0.225031,CAMP_006
2024-02-03 13:08:27,ALT_374659,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.14.55,10.0.6.42,62015,8080,WiFi,1913,1083,18.05,44,111,2071779,1001080,29.14,13,5,False,True,ddos,40,LOW,GRP_10812,0.742462,0.576934,0.379742,CAMP_047
2024-01-25 16:17:38,ALT_961944,ER_ESP32_HR_001,ESP32_Pulse_Oximeter,Emergency,9,True,192.168.19.18,10.0.9.232,28020,1883,MQTT,209,11,0.18,1,2,2299,730,55.16,16,3,False,False,normal,0,MEDIUM,,0.073415,0.141985,0.072125,
2024-01-17 12:29:14,ALT_661982,ER_ESP32_FALL_001,ESP32_Fall_Detection,Emergency,8,False,192.168.3.41,10.0.8.34,3647,80,WiFi,368,11,0.18,1,2,4048,1705,45.67,12,2,False,False,normal,0,LOW,,0.189973,0.17825,0.038828,
2024-01-23 02:28:58,ALT_291375,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,ICU,10,True,192.168.33.171,10.0.2.17,31513,1883,MQTT,425,47,0.78,1,0,19975,9647,41.86,2,1,True,False,normal,0,MEDIUM,,0.031627,0.133738,0.038927,
2024-01-29 00:22:28,ALT_690009,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.31.73,10.0.5.124,5927,1883,MQTT,584,830,13.83,46,97,484720,318732,10.11,0,0,True,False,ddos,45,CRITICAL,GRP_37027,0.70102,0.552817,0.291025,CAMP_022
2024-02-01 15:24:49,ALT_707533,WARD_ESP32_ENV_001,ESP32_Environment,General_Ward,5,False,192.168.32.144,10.0.7.110,16618,80,HTTP,530,1540,25.67,10,70,816200,361353,23.9,15,3,False,False,buffer_overflow,42,MEDIUM,GRP_3343,0.727277,0.8764,0.374349,CAMP_005
2024-01-22 20:27:30,ALT_972040,ER_ESP32_HR_001,ESP32_Pulse_Oximeter,Emergency,9,True,192.168.27.242,10.0.10.189,5278,1883,MQTT,304,14,0.23,1,5,4256,2541,30.87,20,0,False,False,normal,0,MEDIUM,,0.095913,0.019989,0.0171,
2024-02-13 21:58:00,ALT_222236,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.40.211,10.0.9.65,23189,1883,MQTT,1596,204,3.4,3,21,325584,100534,57.33,21,1,False,False,buffer_overflow,42,CRITICAL,GRP_9229,0.739988,0.588218,0.460626,CAMP_030
2024-01-17 08:00:41,ALT_799408,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,ICU,10,True,192.168.50.191,10.0.2.153,12908,1883,MQTT,438,20,0.33,1,5,8760,2793,4.96,8,2,False,False,normal,0,MEDIUM,,0.148309,0.0186,0.076192,
2024-01-18 03:06:47,ALT_655274,WARD_ESP32_TEMP_002,ESP32_Temperature,General_Ward,6,False,192.168.2.224,10.0.9.203,41232,8883,MQTT,644,1251,20.85,39,33,805644,302174,35.1,3,3,True,False,mitm_ssl_strip,38,MEDIUM,GRP_26001,0.93559,0.620968,0.547275,CAMP_009
2024-01-22 17:06:30,ALT_306270,WARD_ESP32_ENV_001,ESP32_Environment,General_Ward,5,False,192.168.48.61,10.0.9.185,26057,80,HTTP,411,47,0.78,1,2,19317,9728,12.26,17,0,False,False,normal,0,INFO,,0.049997,0.193109,0.051979,
2024-01-21 13:23:46,ALT_159373,OPD_ESP32_ENV_001,ESP32_Environment,OPD,4,False,192.168.41.152,10.0.10.38,48895,80,HTTP,139,8,0.13,1,0,1112,377,23.33,13,6,False,True,normal,0,INFO,,0.096196,0.124876,0.083489,
2024-01-29 16:53:30,ALT_359231,REHAB_ESP32_FALL_001,ESP32_Fall_Detection,Rehabilitation,7,False,192.168.42.139,10.0.4.141,34995,80,WiFi,1236,1866,31.1,24,45,2306376,716055,14.82,16,0,False,False,ble_spoofing,30,MEDIUM,GRP_1462,0.828768,0.892139,0.522067,CAMP_032
2024-02-02 18:32:47,ALT_637536,ER_ESP32_ECG_001,ESP32_ECG_Monitor,Emergency,9,True,192.168.16.12,10.0.3.137,64232,8883,MQTT,1108,441,7.35,28,112,488628,334666,24.82,18,4,False,False,firmware_exploit,45,CRITICAL,GRP_1774,0.735384,0.512658,0.329992,CAMP_038
2024-01-31 16:00:26,ALT_143132,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.11.143,10.0.4.85,8386,80,HTTP,507,155,2.58,28,113,78585,32468,14.19,16,2,False,False,ddos,40,MEDIUM,GRP_26802,0.812393,0.825071,0.416735,CAMP_039
2024-02-13 23:49:54,ALT_765651,REHAB_ESP32_FALL_001,ESP32_Fall_Detection,Rehabilitation,7,False,192.168.18.117,10.0.3.80,33357,80,WiFi,834,1750,29.17,37,117,1459500,628516,8.27,23,1,True,False,buffer_overflow,42,MEDIUM,GRP_7503,0.896717,0.846656,0.337109,CAMP_035
2024-01-23 11:54:00,ALT_997038,ER_ESP32_TEMP_001,ESP32_Temperature,Emergency,7,False,192.168.35.209,10.0.8.97,64024,80,HTTP,575,1000,16.67,44,81,575000,318231,4.49,11,1,False,False,buffer_overflow,42,HIGH,GRP_19371,0.636951,0.775338,0.541034,CAMP_027
2024-02-03 10:42:40,ALT_861238,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.18.135,10.0.5.45,45795,1883,MQTT,286,15,0.25,1,0,4290,2319,4.99,10,5,False,True,normal,0,MEDIUM,,0.106549,0.199729,0.06456,
2024-01-16 06:21:06,ALT_139917,ER_ESP32_TEMP_001,ESP32_Temperature,Emergency,7,False,192.168.12.58,10.0.10.87,17668,80,HTTP,188,19,0.32,1,4,3572,1162,1.8,6,1,False,False,normal,0,LOW,,0.111253,0.005437,0.09775,
2024-01-21 23:05:40,ALT_979989,WARD_ESP32_ENV_001,ESP32_Environment,General_Ward,5,False,192.168.7.110,10.0.7.21,58121,80,HTTP,918,1683,28.05,33,42,1544994,1026546,58.46,23,6,True,True,ble_spoofing,21,LOW,GRP_31598,0.886432,0.674543,0.28963,CAMP_024
2024-01-20 16:37:53,ALT_328947,OPD_ESP32_ENV_001,ESP32_Environment,OPD,4,False,192.168.47.10,10.0.1.91,57230,80,HTTP,1559,387,6.45,19,20,603333,273629,16.53,16,5,False,True,replay_attack,28,LOW,GRP_15439,0.948407,0.539057,0.51642,CAMP_002
2024-02-04 05:14:49,ALT_755721,ER_ESP32_TEMP_001,ESP32_Temperature,Emergency,7,False,192.168.46.103,10.0.8.58,16211,80,HTTP,185,5,0.08,1,4,925,336,23.63,5,6,True,True,normal,0,LOW,,0.152129,0.19176,0.005348,
2024-01-19 22:37:13,ALT_312897,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.14.231,10.0.6.3,43320,50219,BLE,507,19,0.32,1,5,9633,4115,27.35,22,4,False,False,normal,0,LOW,,0.011352,0.18862,0.03437,
2024-01-16 06:40:34,ALT_447089,ER_ESP32_ECG_001,ESP32_ECG_Monitor,Emergency,9,True,192.168.7.128,10.0.4.227,49387,1883,MQTT,968,1237,20.62,48,114,1197416,792358,39.88,6,1,False,False,mitm_ssl_strip,38,CRITICAL,GRP_17127,0.848042,0.521463,0.308605,CAMP_018
2024-01-28 09:35:57,ALT_255162,ER_ESP32_ECG_001,ESP32_ECG_Monitor,Emergency,9,True,192.168.38.111,10.0.9.67,63259,8883,MQTT,1641,1793,29.88,13,29,2942313,1436588,2.57,9,6,False,True,buffer_overflow,45,CRITICAL,GRP_37088,0.628554,0.672278,0.363334,CAMP_027
2024-01-18 19:23:19,ALT_176969,ER_ESP32_FALL_001,ESP32_Fall_Detection,Emergency,8,False,192.168.12.228,10.0.5.146,63372,80,WiFi,468,38,0.63,1,1,17784,9230,46.67,19,3,False,False,normal,0,LOW,,0.036573,0.008796,0.036553,
2024-01-30 02:28:08,ALT_251751,HOME_ESP32_HR_001,ESP32_Pulse_Oximeter,Home_Care,5,False,192.168.33.247,10.0.2.2,47502,56819,BLE,1005,639,10.65,17,130,642195,382978,8.06,2,1,True,False,ble_spoofing,30,LOW,GRP_1815,0.948721,0.651283,0.343444,CAMP_031
2024-02-02 02:13:25,ALT_125322,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.4.246,10.0.10.121,31904,8883,MQTT,1030,895,14.92,14,179,921850,603448,3.19,2,4,True,False,firmware_exploit,45,MEDIUM,GRP_9756,0.759693,0.883942,0.478933,CAMP_046
2024-01-15 09:48:20,ALT_606825,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.39.131,10.0.8.44,49449,443,WiFi,310,17,0.28,1,1,5270,3665,57.46,9,0,False,False,normal,0,LOW,,0.063618,0.011816,0.05464,
2024-02-09 03:50:22,ALT_707767,ER_ESP32_ECG_001,ESP32_ECG_Monitor,Emergency,9,True,192.168.21.133,10.0.6.49,33053,8883,MQTT,225,42,0.7,1,4,9450,6398,3.35,3,4,True,False,normal,0,MEDIUM,,0.179962,0.072476,0.021337,
2024-01-21 20:56:19,ALT_692935,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.10.175,10.0.2.129,34865,8883,MQTT,145,15,0.25,1,2,2175,1368,46.57,20,6,False,True,normal,0,LOW,,0.094723,0.006965,0.052728,
2024-01-16 22:54:59,ALT_196697,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.23.159,10.0.4.55,45382,80,WiFi,230,14,0.23,1,5,3220,2186,30.5,22,1,False,False,normal,0,LOW,,0.18595,0.073904,0.083245,
2024-01-27 08:13:38,ALT_285773,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,ICU,10,True,192.168.13.53,10.0.10.91,32110,8883,MQTT,353,33,0.55,1,2,11649,5038,57.28,8,5,False,True,normal,0,MEDIUM,,0.04927,0.139755,0.019788,
2024-01-27 14:18:35,ALT_279828,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,ICU,10,True,192.168.32.17,10.0.8.164,43329,1883,MQTT,1902,561,9.35,15,191,1067022,499314,43.98,14,5,False,True,firmware_exploit,45,CRITICAL,GRP_30651,0.913842,0.865178,0.284072,CAMP_044
2024-01-19 12:50:30,ALT_391835,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.44.211,10.0.10.40,39320,80,HTTP,1202,1262,21.03,12,17,1516924,463755,12.78,12,4,False,False,wifi_deauth,16,LOW,GRP_38435,0.966573,0.655588,0.54679,CAMP_006
2024-01-27 09:47:58,ALT_226737,HOME_ESP32_TEMP_001,ESP32_Temperature,Home_Care,4,False,192.168.5.82,10.0.3.162,1368,443,HTTPS,416,19,0.32,1,1,7904,3662,24.26,9,5,False,True,normal,0,INFO,,0.175788,0.011768,0.094652,
2024-01-26 01:34:25,ALT_584348,OPD_ESP32_ENV_001,ESP32_Environment,OPD,4,False,192.168.17.203,10.0.6.191,23409,80,HTTP,1764,108,1.8,27,135,190512,88370,55.22,1,4,True,False,ble_spoofing,30,LOW,GRP_3486,0.905289,0.937256,0.439473,CAMP_029
2024-01-26 02:00:36,ALT_393480,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.19.125,10.0.4.232,35129,1883,MQTT,456,17,0.28,1,0,7752,4909,49.32,2,4,True,False,normal,0,MEDIUM,,0.019413,0.062913,0.027049,
2024-01-27 15:11:07,ALT_991852,ER_ESP32_ECG_001,ESP32_ECG_Monitor,Emergency,9,True,192.168.50.169,10.0.2.163,35053,1883,MQTT,972,875,14.58,17,165,850500,328516,30.73,15,5,False,True,mitm_ssl_strip,38,CRITICAL,GRP_19809,0.753679,0.774081,0.488729,CAMP_018
2024-02-10 15:12:02,ALT_636299,OPD_ESP32_ENV_001,ESP32_Environment,OPD,4,False,192.168.22.37,10.0.9.71,45236,80,HTTP,512,267,4.45,33,80,136704,72746,31.38,15,5,False,True,ble_spoofing,26,LOW,GRP_30791,0.745286,0.821405,0.245207,CAMP_029
2024-02-10 20:49:44,ALT_374503,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.14.145,10.0.6.206,14381,80,HTTP,1407,272,4.53,44,105,382704,206274,14.11,20,5,False,True,firmware_exploit,45,MEDIUM,GRP_33365,0.986148,0.713095,0.459125,CAMP_033
2024-02-12 18:13:43,ALT_648144,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.28.228,10.0.1.64,60201,58697,BLE,260,42,0.7,1,3,10920,3947,27.02,18,0,False,False,normal,0,LOW,,0.019341,0.090784,0.056414,
2024-01-29 16:49:26,ALT_219740,REHAB_ESP32_FALL_001,ESP32_Fall_Detection,Rehabilitation,7,False,192.168.40.166,10.0.6.185,41868,443,WiFi,234,50,0.83,1,4,11700,5832,36.25,16,0,False,False,normal,0,INFO,,0.18864,0.069882,0.079746,
2024-02-02 02:59:00,ALT_928149,ER_ESP32_FALL_001,ESP32_Fall_Detection,Emergency,8,False,192.168.4.51,10.0.3.117,56018,443,WiFi,465,18,0.3,1,5,8370,2537,19.43,2,4,True,False,normal,0,LOW,,0.155581,0.10087,0.054021,
2024-02-11 17:51:24,ALT_220219,WARD_ESP32_TEMP_002,ESP32_Temperature,General_Ward,6,False,192.168.41.13,10.0.3.3,19642,1883,MQTT,1779,1426,23.77,32,131,2536854,1249530,16.37,17,6,False,True,replay_attack,28,LOW,GRP_1393,0.616694,0.825558,0.496442,CAMP_014
2024-01-30 20:53:45,ALT_132808,ER_ESP32_FALL_001,ESP32_Fall_Detection,Emergency,8,False,192.168.35.132,10.0.8.10,29675,443,WiFi,352,39,0.65,1,3,13728,4372,20.93,20,1,False,False,normal,0,LOW,,0.166091,0.080827,0.029194,
2024-01-22 16:19:33,ALT_521261,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,ICU,9,True,192.168.30.120,10.0.8.141,37382,8883,MQTT,1397,1628,27.13,26,66,2274316,962249,54.05,16,0,False,False,mqtt_injection,35,CRITICAL,GRP_25414,0.676867,0.577073,0.230305,CAMP_019
2024-02-04 00:45:54,ALT_576485,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.31.62,10.0.8.229,57647,1883,MQTT,356,15,0.25,1,0,5340,2342,57.22,0,6,True,True,normal,0,LOW,,0.069342,0.089678,0.085773,
2024-01-23 01:48:33,ALT_963584,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.3.114,10.0.10.180,59043,8080,WiFi,318,14,0.23,1,5,4452,2077,19.11,1,1,True,False,normal,0,LOW,,0.099027,0.048016,0.089145,
2024-01-19 03:32:09,ALT_104485,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.43.3,10.0.2.121,19881,443,WiFi,1152,363,6.05,42,52,418176,126057,45.67,3,4,True,False,ble_spoofing,30,LOW,GRP_6101,0.74566,0.833105,0.464072,CAMP_031
2024-01-15 04:43:58,ALT_573059,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.30.96,10.0.10.107,11267,80,HTTP,471,47,0.78,1,3,22137,12756,33.22,4,0,True,False,normal,0,INFO,,0.176213,0.014776,0.04427,
2024-02-06 12:14:27,ALT_674995,OPD_ESP32_HR_001,ESP32_Pulse_Oximeter,OPD,5,False,192.168.5.224,10.0.5.149,19574,53002,BLE,855,1252,20.87,19,81,1070460,506096,8.23,12,1,False,False,buffer_overflow,42,MEDIUM,GRP_13315,0.618164,0.836215,0.230504,CAMP_020
2024-01-30 07:17:36,ALT_556036,OPD_ESP32_ENV_001,ESP32_Environment,OPD,4,False,192.168.24.89,10.0.10.152,12072,80,HTTP,1455,673,11.22,42,65,979215,517609,36.18,7,1,False,False,ddos,40,LOW,GRP_9696,0.725134,0.865716,0.19151,CAMP_017
2024-02-02 19:49:07,ALT_717891,OPD_ESP32_HR_001,ESP32_Pulse_Oximeter,OPD,5,False,192.168.38.157,10.0.10.41,21588,64769,BLE,214,19,0.32,1,0,4066,1530,7.16,19,4,False,False,normal,0,INFO,,0.162865,0.114366,0.075505,
2024-01-30 17:55:53,ALT_591466,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.50.116,10.0.4.72,26949,443,WiFi,1074,1305,21.75,46,30,1401570,533230,23.16,17,1,False,False,replay_attack,28,MEDIUM,GRP_13381,0.786702,0.525069,0.438077,CAMP_014
2024-01-23 06:47:57,ALT_395029,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.40.118,10.0.6.66,37657,8080,WiFi,356,5,0.08,1,4,1780,948,18.43,6,1,False,False,normal,0,LOW,,0.025626,0.09633,0.026193,
2024-01-24 10:50:36,ALT_915187,ER_ESP32_HR_001,ESP32_Pulse_Oximeter,Emergency,9,True,192.168.25.62,10.0.9.235,5340,8883,MQTT,334,18,0.3,1,3,6012,3683,27.8,10,2,False,False,normal,0,MEDIUM,,0.09578,0.137837,0.018276,
2024-01-29 12:51:44,ALT_662513,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,ICU,9,True,192.168.47.247,10.0.7.181,42809,1883,MQTT,343,27,0.45,1,2,9261,4443,30.89,12,0,False,False,normal,0,MEDIUM,,0.034175,0.108557,0.080691,
2024-01-19 08:43:37,ALT_244128,OPD_ESP32_ENV_001,ESP32_Environment,OPD,4,False,192.168.50.41,10.0.9.51,49502,80,HTTP,464,10,0.17,1,3,4640,2790,31.41,8,4,False,False,normal,0,INFO,,0.138467,0.051496,0.074775,
2024-01-16 01:17:21,ALT_203026,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.42.149,10.0.5.106,58525,1883,MQTT,309,32,0.53,1,2,9888,3524,7.15,1,1,True,False,normal,0,LOW,,0.18578,0.061906,0.028521,
2024-01-30 17:09:42,ALT_802763,WARD_ESP32_ENV_001,ESP32_Environment,General_Ward,5,False,192.168.30.13,10.0.6.112,47946,80,HTTP,1853,963,16.05,9,25,1784439,992975,15.8,17,1,False,False,wifi_deauth,25,LOW,GRP_13662,0.891552,0.853436,0.198979,CAMP_006
2024-02-07 20:51:29,ALT_618467,REHAB_ESP32_FALL_001,ESP32_Fall_Detection,Rehabilitation,7,False,192.168.50.171,10.0.7.124,48517,443,WiFi,418,12,0.2,1,5,5016,2739,19.36,20,2,False,False,normal,0,INFO,,0.100666,0.134368,0.052643,
2024-01-22 08:03:49,ALT_866730,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,ICU,9,True,192.168.39.33,10.0.3.43,46743,8883,MQTT,715,493,8.22,24,191,352495,200169,50.04,8,0,False,False,firmware_exploit,45,CRITICAL,GRP_12560,0.860646,0.815849,0.169106,CAMP_044
2024-01-31 13:26:51,ALT_928231,HOME_ESP32_HR_001,ESP32_Pulse_Oximeter,Home_Care,5,False,192.168.18.41,10.0.2.125,41379,62137,BLE,259,24,0.4,1,3,6216,1885,49.78,13,2,False,False,normal,0,INFO,,0.074703,0.147179,0.044973,
2024-02-14 04:46:26,ALT_413781,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.35.229,10.0.6.186,56723,1883,MQTT,130,42,0.7,1,5,5460,3610,10.07,4,2,True,False,normal,0,LOW,,0.163806,0.057272,0.051637,
2024-02-03 15:34:22,ALT_416084,ER_ESP32_TEMP_001,ESP32_Temperature,Emergency,7,False,192.168.32.153,10.0.5.253,42398,80,HTTP,273,6,0.1,1,0,1638,649,40.89,15,5,False,True,normal,0,LOW,,0.083002,0.157783,0.061261,
2024-02-13 05:16:07,ALT_215191,ER_ESP32_ECG_001,ESP32_ECG_Monitor,Emergency,9,True,192.168.35.139,10.0.9.230,62094,1883,MQTT,503,122,2.03,35,148,61366,27252,48.73,5,1,True,False,mqtt_injection,35,CRITICAL,GRP_0744,0.669091,0.629528,0.527595,CAMP_028
2024-02-01 23:23:56,ALT_173711,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,ICU,10,True,192.168.40.105,10.0.5.220,14063,1883,MQTT,346,23,0.38,1,5,7958,4258,10.23,23,3,True,False,normal,0,MEDIUM,,0.19534,0.024187,0.075098,
2024-02-04 21:53:24,ALT_385016,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.10.168,10.0.9.225,28469,1883,MQTT,1558,1071,17.85,47,176,1668618,638087,39.96,21,6,False,True,ddos,40,LOW,GRP_6150,0.629538,0.671059,0.254493,CAMP_017
2024-01-24 13:44:12,ALT_715360,ER_ESP32_FALL_001,ESP32_Fall_Detection,Emergency,8,False,192.168.44.138,10.0.4.86,20680,443,WiFi,251,10,0.17,1,3,2510,1628,52.6,13,2,False,False,normal,0,LOW,,0.155215,0.189481,0.070356,
2024-02-01 05:22:36,ALT_490470,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,ICU,9,True,192.168.41.214,10.0.7.156,29633,1883,MQTT,164,17,0.28,1,5,2788,1376,30.99,5,3,True,False,normal,0,MEDIUM,,0.049155,0.054209,0.088751,
2024-01-21 13:31:08,ALT_463244,WARD_ESP32_ENV_001,ESP32_Environment,General_Ward,5,False,192.168.26.36,10.0.9.23,54405,80,HTTP,1245,1710,28.5,16,165,2128950,1051820,4.06,13,6,False,True,ble_spoofing,30,LOW,GRP_15831,0.650067,0.702761,0.184461,CAMP_024
2024-01-26 19:26:14,ALT_745240,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.8.69,10.0.2.201,19797,8883,MQTT,405,44,0.73,1,5,17820,9118,32.91,19,4,False,False,normal,0,INFO,,0.089834,0.038616,0.083281,
2024-02-07 00:20:13,ALT_896905,ER_ESP32_TEMP_001,ESP32_Temperature,Emergency,7,False,192.168.49.141,10.0.3.123,36063,80,HTTP,1854,937,15.62,29,35,1737198,725146,47.88,0,2,True,False,firmware_exploit,45,HIGH,GRP_29799,0.694325,0.836569,0.176503,CAMP_038
2024-01-15 00:30:47,ALT_580765,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.1.232,10.0.8.139,16936,1883,MQTT,512,448,7.47,35,31,229376,121523,42.98,0,0,True,False,wifi_deauth,25,MEDIUM,GRP_24722,0.670551,0.653721,0.552486,CAMP_013
